,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
447,Norte,AM,,13,,,,2022-02-07,6,4144597.0,549076.0,738,14024,13,,,
448,Norte,AM,,13,,,,2022-02-08,6,4144597.0,551934.0,2858,14034,10,,,
449,Norte,AM,,13,,,,2022-02-09,6,4144597.0,554583.0,2649,14045,11,,,
450,Norte,AM,,13,,,,2022-02-10,6,4144597.0,557246.0,2663,14052,7,,,
451,Norte,AM,,13,,,,2022-02-11,6,4144597.0,559654.0,2408,14059,7,,,
452,Norte,AM,,13,,,,2022-02-12,6,4144597.0,562001.0,2347,14063,4,,,
453,Norte,AM,,13,,,,2022-02-13,7,4144597.0,562537.0,536,14064,1,,,
454,Norte,AM,,13,,,,2022-02-14,7,4144597.0,562984.0,447,14067,3,,,
455,Norte,AM,,13,,,,2022-02-15,7,4144597.0,564706.0,1722,14073,6,,,
456,Norte,AM,,13,,,,2022-02-16,7,4144597.0,565731.0,1025,14076,3,,,
457,Norte,AM,,13,,,,2022-02-17,7,4144597.0,566688.0,957,14083,7,,,
458,Norte,AM,,13,,,,2022-02-18,7,4144597.0,567973.0,1285,14086,3,,,
459,Norte,AM,,13,,,,2022-02-19,7,4144597.0,568626.0,653,14087,1,,,
460,Norte,AM,,13,,,,2022-02-20,8,4144597.0,569354.0,728,14093,6,,,
461,Norte,AM,,13,,,,2022-02-21,8,4144597.0,569834.0,480,14095,2,,,
462,Norte,AM,,13,,,,2022-02-22,8,4144597.0,570599.0,765,14098,3,,,
463,Norte,AM,,13,,,,2022-02-23,8,4144597.0,571174.0,575,14101,3,,,
464,Norte,AM,,13,,,,2022-02-24,8,4144597.0,571749.0,575,14104,3,,,
465,Norte,AM,,13,,,,2022-02-25,8,4144597.0,572349.0,600,14110,6,,,
466,Norte,AM,,13,,,,2022-02-26,8,4144597.0,573001.0,652,14115,5,,,
467,Norte,AM,,13,,,,2022-02-27,9,4144597.0,573515.0,514,14116,1,,,
468,Norte,AM,,13,,,,2022-02-28,9,4144597.0,573577.0,62,14119,3,,,
469,Norte,AM,,13,,,,2022-03-01,9,4144597.0,573662.0,85,14121,2,,,
470,Norte,AM,,13,,,,2022-03-02,9,4144597.0,573716.0,54,14122,1,,,
471,Norte,AM,,13,,,,2022-03-03,9,4144597.0,573761.0,45,14122,0,,,
472,Norte,AM,,13,,,,2022-03-04,9,4144597.0,574304.0,543,14124,2,,,
473,Norte,AM,,13,,,,2022-03-05,9,4144597.0,574651.0,347,14129,5,,,
474,Norte,AM,,13,,,,2022-03-06,10,4144597.0,575183.0,532,14129,0,,,
475,Norte,AM,,13,,,,2022-03-07,10,4144597.0,575502.0,319,14132,3,,,
476,Norte,AM,,13,,,,2022-03-08,10,4144597.0,576056.0,554,14133,1,,,
477,Norte,AM,,13,,,,2022-03-09,10,4144597.0,576542.0,486,14134,1,,,
478,Norte,AM,,13,,,,2022-03-10,10,4144597.0,577094.0,552,14137,3,,,
479,Norte,AM,,13,,,,2022-03-11,10,4144597.0,577587.0,493,14139,2,,,
480,Norte,AM,,13,,,,2022-03-12,10,4144597.0,578096.0,509,14141,2,,,
481,Norte,AM,,13,,,,2022-03-13,11,4144597.0,578521.0,425,14143,2,,,
482,Norte,AM,,13,,,,2022-03-14,11,4144597.0,578786.0,265,14143,0,,,
483,Norte,AM,,13,,,,2022-03-15,11,4144597.0,579295.0,509,14144,1,,,
484,Norte,AM,,13,,,,2022-03-16,11,4144597.0,579396.0,101,14144,0,,,
485,Norte,AM,,13,,,,2022-03-17,11,4144597.0,579677.0,281,14146,2,,,
486,Norte,AM,,13,,,,2022-03-18,11,4144597.0,580029.0,352,14147,1,,,
487,Norte,AM,,13,,,,2022-03-19,11,4144597.0,580244.0,215,14147,0,,,
488,Norte,AM,,13,,,,2022-03-20,12,4144597.0,580491.0,247,14147,0,,,
489,Norte,AM,,13,,,,2022-03-21,12,4144597.0,580691.0,200,14147,0,,,
490,Norte,AM,,13,,,,2022-03-22,12,4144597.0,580846.0,155,14148,1,,,
491,Norte,AM,,13,,,,2022-03-23,12,4144597.0,580901.0,55,14148,0,,,
492,Norte,AM,,13,,,,2022-03-24,12,4144597.0,580970.0,69,14148,0,,,
493,Norte,AM,,13,,,,2022-03-25,12,4144597.0,581009.0,39,14150,2,,,
494,Norte,AM,,13,,,,2022-03-26,12,4144597.0,581042.0,33,14151,1,,,
495,Norte,AM,,13,,,,2022-03-27,13,4144597.0,581070.0,28,14151,0,,,
496,Norte,AM,,13,,,,2022-03-28,13,4144597.0,581110.0,40,14152,1,,,
497,Norte,AM,,13,,,,2022-03-29,13,4144597.0,581177.0,67,14153,1,,,
498,Norte,AM,,13,,,,2022-03-30,13,4144597.0,581233.0,56,14155,2,,,
499,Norte,AM,,13,,,,2022-03-31,13,4144597.0,581291.0,58,14155,0,,,
500,Norte,AM,,13,,,,2022-04-01,13,4144597.0,581326.0,35,14155,0,,,
501,Norte,AM,,13,,,,2022-04-02,13,4144597.0,581359.0,33,14157,2,,,
502,Norte,AM,,13,,,,2022-04-03,14,4144597.0,581367.0,8,14157,0,,,
503,Norte,AM,,13,,,,2022-04-04,14,4144597.0,581393.0,26,14158,1,,,
504,Norte,AM,,13,,,,2022-04-05,14,4144597.0,581442.0,49,14159,1,,,
505,Norte,AM,,13,,,,2022-04-06,14,4144597.0,581494.0,52,14160,1,,,
506,Norte,AM,,13,,,,2022-04-07,14,4144597.0,581566.0,72,14160,0,,,
507,Norte,AM,,13,,,,2022-04-08,14,4144597.0,581614.0,48,14160,0,,,
508,Norte,AM,,13,,,,2022-04-09,14,4144597.0,581641.0,27,14160,0,,,
509,Norte,AM,,13,,,,2022-04-10,15,4144597.0,581662.0,21,14160,0,,,
510,Norte,AM,,13,,,,2022-04-11,15,4144597.0,581679.0,17,14161,1,,,
511,Norte,AM,,13,,,,2022-04-12,15,4144597.0,581729.0,50,14162,1,,,
512,Norte,AM,,13,,,,2022-04-13,15,4144597.0,581752.0,23,14162,0,,,
513,Norte,AM,,13,,,,2022-04-14,15,4144597.0,581777.0,25,14162,0,,,
514,Norte,AM,,13,,,,2022-04-15,15,4144597.0,581802.0,25,14165,3,,,
515,Norte,AM,,13,,,,2022-04-16,15,4144597.0,581813.0,11,14166,1,,,
516,Norte,AM,,13,,,,2022-04-17,16,4144597.0,581823.0,10,14166,0,,,
517,Norte,AM,,13,,,,2022-04-18,16,4144597.0,581835.0,12,14169,3,,,
518,Norte,AM,,13,,,,2022-04-19,16,4144597.0,581874.0,39,14169,0,,,
519,Norte,AM,,13,,,,2022-04-20,16,4144597.0,581898.0,24,14169,0,,,
520,Norte,AM,,13,,,,2022-04-21,16,4144597.0,581909.0,11,14169,0,,,
521,Norte,AM,,13,,,,2022-04-22,16,4144597.0,581934.0,25,14169,0,,,
522,Norte,AM,,13,,,,2022-04-23,16,4144597.0,581958.0,24,14169,0,,,
523,Norte,AM,,13,,,,2022-04-24,17,4144597.0,581963.0,5,14169,0,,,
524,Norte,AM,,13,,,,2022-04-25,17,4144597.0,581977.0,14,14169,0,,,
525,Norte,AM,,13,,,,2022-04-26,17,4144597.0,582029.0,52,14170,1,,,
526,Norte,AM,,13,,,,2022-04-27,17,4144597.0,582095.0,66,14172,2,,,
527,Norte,AM,,13,,,,2022-04-28,17,4144597.0,582148.0,53,14172,0,,,
528,Norte,AM,,13,,,,2022-04-29,17,4144597.0,582175.0,27,14172,0,,,
529,Norte,AM,,13,,,,2022-04-30,17,4144597.0,582199.0,24,14172,0,,,
530,Norte,AM,,13,,,,2022-05-01,18,4144597.0,582210.0,11,14172,0,,,
531,Norte,AM,,13,,,,2022-05-02,18,4144597.0,582212.0,2,14172,0,,,
532,Norte,AM,,13,,,,2022-05-03,18,4144597.0,582238.0,26,14172,0,,,
533,Norte,AM,,13,,,,2022-05-04,18,4144597.0,582264.0,26,14172,0,,,
534,Norte,AM,,13,,,,2022-05-05,18,4144597.0,582289.0,25,14172,0,,,
535,Norte,AM,,13,,,,2022-05-06,18,4144597.0,582332.0,43,14172,0,,,
536,Norte,AM,,13,,,,2022-05-07,18,4144597.0,582354.0,22,14172,0,,,
537,Norte,AM,,13,,,,2022-05-08,19,4144597.0,582360.0,6,14172,0,,,
538,Norte,AM,,13,,,,2022-05-09,19,4144597.0,582381.0,21,14172,0,,,
539,Norte,AM,,13,,,,2022-05-10,19,4144597.0,582418.0,37,14172,0,,,
540,Norte,AM,,13,,,,2022-05-11,19,4144597.0,582442.0,24,14172,0,,,
541,Norte,AM,,13,,,,2022-05-12,19,4144597.0,582460.0,18,14172,0,,,
542,Norte,AM,,13,,,,2022-05-13,19,4144597.0,582487.0,27,14172,0,,,
543,Norte,AM,,13,,,,2022-05-14,19,4144597.0,582503.0,16,14172,0,,,
544,Norte,AM,,13,,,,2022-05-15,20,4144597.0,582505.0,2,14172,0,,,
545,Norte,AM,,13,,,,2022-05-16,20,4144597.0,582514.0,9,14172,0,,,
546,Norte,RR,,14,,,,2022-01-01,52,605761.0,129086.0,0,2078,0,,,
547,Norte,RR,,14,,,,2022-01-02,1,605761.0,129086.0,0,2078,0,,,
548,Norte,RR,,14,,,,2022-01-03,1,605761.0,129086.0,0,2078,0,,,
549,Norte,RR,,14,,,,2022-01-04,1,605761.0,129220.0,134,2078,0,,,
550,Norte,RR,,14,,,,2022-01-05,1,605761.0,129336.0,116,2078,0,,,
551,Norte,RR,,14,,,,2022-01-06,1,605761.0,129452.0,116,2078,0,,,
552,Norte,RR,,14,,,,2022-01-07,1,605761.0,129653.0,201,2078,0,,,
553,Norte,RR,,14,,,,2022-01-08,1,605761.0,129883.0,230,2078,0,,,
554,Norte,RR,,14,,,,2022-01-09,2,605761.0,130119.0,236,2078,0,,,
555,Norte,RR,,14,,,,2022-01-10,2,605761.0,130305.0,186,2078,0,,,
556,Norte,RR,,14,,,,2022-01-11,2,605761.0,130541.0,236,2078,0,,,
557,Norte,RR,,14,,,,2022-01-12,2,605761.0,130981.0,440,2078,0,,,
558,Norte,RR,,14,,,,2022-01-13,2,605761.0,131529.0,548,2078,0,,,
559,Norte,RR,,14,,,,2022-01-14,2,605761.0,132113.0,584,2078,0,,,
560,Norte,RR,,14,,,,2022-01-15,2,605761.0,132526.0,413,2078,0,,,
561,Norte,RR,,14,,,,2022-01-16,3,605761.0,132848.0,322,2078,0,,,
562,Norte,RR,,14,,,,2022-01-17,3,605761.0,133029.0,181,2078,0,,,
563,Norte,RR,,14,,,,2022-01-18,3,605761.0,133380.0,351,2082,4,,,
564,Norte,RR,,14,,,,2022-01-19,3,605761.0,134053.0,673,2082,0,,,
565,Norte,RR,,14,,,,2022-01-20,3,605761.0,134997.0,944,2084,2,,,
566,Norte,RR,,14,,,,2022-01-21,3,605761.0,135840.0,843,2084,0,,,
567,Norte,RR,,14,,,,2022-01-22,3,605761.0,136403.0,563,2086,2,,,
568,Norte,RR,,14,,,,2022-01-23,4,605761.0,137029.0,626,2086,0,,,
569,Norte,RR,,14,,,,2022-01-24,4,605761.0,137456.0,427,2086,0,,,
570,Norte,RR,,14,,,,2022-01-25,4,605761.0,137924.0,468,2086,0,,,
571,Norte,RR,,14,,,,2022-01-26,4,605761.0,138876.0,952,2086,0,,,
572,Norte,RR,,14,,,,2022-01-27,4,605761.0,139783.0,907,2091,5,,,
573,Norte,RR,,14,,,,2022-01-28,4,605761.0,140646.0,863,2096,5,,,
574,Norte,RR,,14,,,,2022-01-29,4,605761.0,141628.0,982,2096,0,,,
575,Norte,RR,,14,,,,2022-01-30,5,605761.0,142296.0,668,2096,0,,,
576,Norte,RR,,14,,,,2022-01-31,5,605761.0,142566.0,270,2096,0,,,
577,Norte,RR,,14,,,,2022-02-01,5,605761.0,142645.0,79,2096,0,,,
578,Norte,RR,,14,,,,2022-02-02,5,605761.0,143511.0,866,2099,3,,,
579,Norte,RR,,14,,,,2022-02-03,5,605761.0,144582.0,1071,2101,2,,,
580,Norte,RR,,14,,,,2022-02-04,5,605761.0,145077.0,495,2104,3,,,
581,Norte,RR,,14,,,,2022-02-05,5,605761.0,145604.0,527,2105,1,,,
582,Norte,RR,,14,,,,2022-02-06,6,605761.0,145856.0,252,2105,0,,,
583,Norte,RR,,14,,,,2022-02-07,6,605761.0,145883.0,27,2105,0,,,
584,Norte,RR,,14,,,,2022-02-08,6,605761.0,146205.0,322,2105,0,,,
585,Norte,RR,,14,,,,2022-02-09,6,605761.0,146589.0,384,2106,1,,,
586,Norte,RR,,14,,,,2022-02-10,6,605761.0,146641.0,52,2106,0,,,
587,Norte,RR,,14,,,,2022-02-11,6,605761.0,147675.0,1034,2112,6,,,
588,Norte,RR,,14,,,,2022-02-12,6,605761.0,148200.0,525,2112,0,,,
589,Norte,RR,,14,,,,2022-02-13,7,605761.0,148925.0,725,2114,2,,,
590,Norte,RR,,14,,,,2022-02-14,7,605761.0,149178.0,253,2114,0,,,
591,Norte,RR,,14,,,,2022-02-15,7,605761.0,149373.0,195,2114,0,,,
592,Norte,RR,,14,,,,2022-02-16,7,605761.0,149902.0,529,2116,2,,,
593,Norte,RR,,14,,,,2022-02-17,7,605761.0,150481.0,579,2122,6,,,
594,Norte,RR,,14,,,,2022-02-18,7,605761.0,151138.0,657,2124,2,,,
595,Norte,RR,,14,,,,2022-02-19,7,605761.0,151454.0,316,2124,0,,,
596,Norte,RR,,14,,,,2022-02-20,8,605761.0,151622.0,168,2125,1,,,
597,Norte,RR,,14,,,,2022-02-21,8,605761.0,151636.0,14,2125,0,,,
598,Norte,RR,,14,,,,2022-02-22,8,605761.0,151785.0,149,2125,0,,,
599,Norte,RR,,14,,,,2022-02-23,8,605761.0,152146.0,361,2126,1,,,
600,Norte,RR,,14,,,,2022-02-24,8,605761.0,152610.0,464,2130,4,,,
601,Norte,RR,,14,,,,2022-02-25,8,605761.0,152889.0,279,2131,1,,,
602,Norte,RR,,14,,,,2022-02-26,8,605761.0,153208.0,319,2131,0,,,
603,Norte,RR,,14,,,,2022-02-27,9,605761.0,153637.0,429,2134,3,,,
604,Norte,RR,,14,,,,2022-02-28,9,605761.0,153769.0,132,2134,0,,,
605,Norte,RR,,14,,,,2022-03-01,9,605761.0,153816.0,47,2134,0,,,
606,Norte,RR,,14,,,,2022-03-02,9,605761.0,153829.0,13,2134,0,,,
607,Norte,RR,,14,,,,2022-03-03,9,605761.0,153833.0,4,2134,0,,,
608,Norte,RR,,14,,,,2022-03-04,9,605761.0,153932.0,99,2134,0,,,
609,Norte,RR,,14,,,,2022-03-05,9,605761.0,153986.0,54,2134,0,,,
610,Norte,RR,,14,,,,2022-03-06,10,605761.0,153998.0,12,2137,3,,,
611,Norte,RR,,14,,,,2022-03-07,10,605761.0,154001.0,3,2137,0,,,
612,Norte,RR,,14,,,,2022-03-08,10,605761.0,154034.0,33,2137,0,,,
613,Norte,RR,,14,,,,2022-03-09,10,605761.0,154258.0,224,2137,0,,,
614,Norte,RR,,14,,,,2022-03-10,10,605761.0,154405.0,147,2137,0,,,
615,Norte,RR,,14,,,,2022-03-11,10,605761.0,154534.0,129,2139,2,,,
616,Norte,RR,,14,,,,2022-03-12,10,605761.0,154562.0,28,2139,0,,,
617,Norte,RR,,14,,,,2022-03-13,11,605761.0,154566.0,4,2139,0,,,
618,Norte,RR,,14,,,,2022-03-14,11,605761.0,154567.0,1,2140,1,,,
619,Norte,RR,,14,,,,2022-03-15,11,605761.0,154608.0,41,2140,0,,,
620,Norte,RR,,14,,,,2022-03-16,11,605761.0,154641.0,33,2140,0,,,
621,Norte,RR,,14,,,,2022-03-17,11,605761.0,154702.0,61,2143,3,,,
622,Norte,RR,,14,,,,2022-03-18,11,605761.0,154748.0,46,2143,0,,,
623,Norte,RR,,14,,,,2022-03-19,11,605761.0,154801.0,53,2144,1,,,
624,Norte,RR,,14,,,,2022-03-20,12,605761.0,154827.0,26,2144,0,,,
625,Norte,RR,,14,,,,2022-03-21,12,605761.0,154838.0,11,2144,0,,,
626,Norte,RR,,14,,,,2022-03-22,12,605761.0,154862.0,24,2144,0,,,
627,Norte,RR,,14,,,,2022-03-23,12,605761.0,154903.0,41,2144,0,,,
628,Norte,RR,,14,,,,2022-03-24,12,605761.0,154956.0,53,2144,0,,,
629,Norte,RR,,14,,,,2022-03-25,12,605761.0,154973.0,17,2144,0,,,
630,Norte,RR,,14,,,,2022-03-26,12,605761.0,155049.0,76,2144,0,,,
631,Norte,RR,,14,,,,2022-03-27,13,605761.0,155062.0,13,2144,0,,,
632,Norte,RR,,14,,,,2022-03-28,13,605761.0,155064.0,2,2144,0,,,
633,Norte,RR,,14,,,,2022-03-29,13,605761.0,155076.0,12,2144,0,,,
634,Norte,RR,,14,,,,2022-03-30,13,605761.0,155121.0,45,2145,1,,,
635,Norte,RR,,14,,,,2022-03-31,13,605761.0,155145.0,24,2145,0,,,
636,Norte,RR,,14,,,,2022-04-01,13,605761.0,155172.0,27,2145,0,,,
637,Norte,RR,,14,,,,2022-04-02,13,605761.0,155190.0,18,2145,0,,,
638,Norte,RR,,14,,,,2022-04-03,14,605761.0,155195.0,5,2145,0,,,
639,Norte,RR,,14,,,,2022-04-04,14,605761.0,155195.0,0,2145,0,,,
640,Norte,RR,,14,,,,2022-04-05,14,605761.0,155212.0,17,2146,1,,,
641,Norte,RR,,14,,,,2022-04-06,14,605761.0,155218.0,6,2146,0,,,
642,Norte,RR,,14,,,,2022-04-07,14,605761.0,155237.0,19,2146,0,,,
643,Norte,RR,,14,,,,2022-04-08,14,605761.0,155256.0,19,2146,0,,,
644,Norte,RR,,14,,,,2022-04-09,14,605761.0,155256.0,0,2146,0,,,
645,Norte,RR,,14,,,,2022-04-10,15,605761.0,155256.0,0,2146,0,,,
646,Norte,RR,,14,,,,2022-04-11,15,605761.0,155295.0,39,2146,0,,,
647,Norte,RR,,14,,,,2022-04-12,15,605761.0,155325.0,30,2146,0,,,
648,Norte,RR,,14,,,,2022-04-13,15,605761.0,155342.0,17,2146,0,,,
649,Norte,RR,,14,,,,2022-04-14,15,605761.0,155366.0,24,2147,1,,,
650,Norte,RR,,14,,,,2022-04-15,15,605761.0,155366.0,0,2147,0,,,
651,Norte,RR,,14,,,,2022-04-16,15,605761.0,155366.0,0,2147,0,,,
652,Norte,RR,,14,,,,2022-04-17,16,605761.0,155366.0,0,2147,0,,,
653,Norte,RR,,14,,,,2022-04-18,16,605761.0,155384.0,18,2147,0,,,
654,Norte,RR,,14,,,,2022-04-19,16,605761.0,155385.0,1,2147,0,,,
655,Norte,RR,,14,,,,2022-04-20,16,605761.0,155391.0,6,2147,0,,,
656,Norte,RR,,14,,,,2022-04-21,16,605761.0,155391.0,0,2147,0,,,
657,Norte,RR,,14,,,,2022-04-22,16,605761.0,155391.0,0,2147,0,,,
658,Norte,RR,,14,,,,2022-04-23,16,605761.0,155391.0,0,2147,0,,,
659,Norte,RR,,14,,,,2022-04-24,17,605761.0,155391.0,0,2147,0,,,
660,Norte,RR,,14,,,,2022-04-25,17,605761.0,155411.0,20,2147,0,,,
661,Norte,RR,,14,,,,2022-04-26,17,605761.0,155425.0,14,2147,0,,,
662,Norte,RR,,14,,,,2022-04-27,17,605761.0,155433.0,8,2147,0,,,
663,Norte,RR,,14,,,,2022-04-28,17,605761.0,155447.0,14,2148,1,,,
664,Norte,RR,,14,,,,2022-04-29,17,605761.0,155451.0,4,2148,0,,,
665,Norte,RR,,14,,,,2022-04-30,17,605761.0,155451.0,0,2148,0,,,
666,Norte,RR,,14,,,,2022-05-01,18,605761.0,155451.0,0,2148,0,,,
667,Norte,RR,,14,,,,2022-05-02,18,605761.0,155457.0,6,2151,3,,,
668,Norte,RR,,14,,,,2022-05-03,18,605761.0,155472.0,15,2151,0,,,
669,Norte,RR,,14,,,,2022-05-04,18,605761.0,155485.0,13,2151,0,,,
670,Norte,RR,,14,,,,2022-05-05,18,605761.0,155497.0,12,2151,0,,,
671,Norte,RR,,14,,,,2022-05-06,18,605761.0,155525.0,28,2151,0,,,
672,Norte,RR,,14,,,,2022-05-07,18,605761.0,155525.0,0,2151,0,,,
673,Norte,RR,,14,,,,2022-05-08,19,605761.0,155525.0,0,2151,0,,,
674,Norte,RR,,14,,,,2022-05-09,19,605761.0,155526.0,1,2151,0,,,
675,Norte,RR,,14,,,,2022-05-10,19,605761.0,155533.0,7,2151,0,,,
676,Norte,RR,,14,,,,2022-05-11,19,605761.0,155582.0,49,2151,0,,,
677,Norte,RR,,14,,,,2022-05-12,19,605761.0,155582.0,0,2151,0,,,
678,Norte,RR,,14,,,,2022-05-13,19,605761.0,155600.0,18,2151,0,,,
679,Norte,RR,,14,,,,2022-05-14,19,605761.0,155600.0,0,2151,0,,,
680,Norte,RR,,14,,,,2022-05-15,20,605761.0,155600.0,0,2151,0,,,
681,Norte,RR,,14,,,,2022-05-16,20,605761.0,155627.0,27,2151,0,,,
682,Norte,PA,,15,,,,2022-01-01,52,8602865.0,625518.0,55,17091,2,,,
683,Norte,PA,,15,,,,2022-01-02,1,8602865.0,625527.0,9,17092,1,,,
684,Norte,PA,,15,,,,2022-01-03,1,8602865.0,625533.0,6,17093,1,,,
685,Norte,PA,,15,,,,2022-01-04,1,8602865.0,625982.0,449,17098,5,,,
686,Norte,PA,,15,,,,2022-01-05,1,8602865.0,626701.0,719,17108,10,,,
687,Norte,PA,,15,,,,2022-01-06,1,8602865.0,627439.0,738,17117,9,,,
688,Norte,PA,,15,,,,2022-01-07,1,8602865.0,628094.0,655,17143,26,,,
689,Norte,PA,,15,,,,2022-01-08,1,8602865.0,628813.0,719,17161,18,,,
690,Norte,PA,,15,,,,2022-01-09,2,8602865.0,629010.0,197,17165,4,,,
691,Norte,PA,,15,,,,2022-01-10,2,8602865.0,629169.0,159,17171,6,,,
692,Norte,PA,,15,,,,2022-01-11,2,8602865.0,629982.0,813,17186,15,,,
693,Norte,PA,,15,,,,2022-01-12,2,8602865.0,630652.0,670,17192,6,,,
694,Norte,PA,,15,,,,2022-01-13,2,8602865.0,631395.0,743,17203,11,,,
695,Norte,PA,,15,,,,2022-01-14,2,8602865.0,632264.0,869,17230,27,,,
696,Norte,PA,,15,,,,2022-01-15,2,8602865.0,632989.0,725,17233,3,,,
697,Norte,PA,,15,,,,2022-01-16,3,8602865.0,633356.0,367,17237,4,,,
698,Norte,PA,,15,,,,2022-01-17,3,8602865.0,633508.0,152,17239,2,,,
699,Norte,PA,,15,,,,2022-01-18,3,8602865.0,634200.0,692,17249,10,,,
700,Norte,PA,,15,,,,2022-01-19,3,8602865.0,634851.0,651,17261,12,,,
701,Norte,PA,,15,,,,2022-01-20,3,8602865.0,635898.0,1047,17267,6,,,
702,Norte,PA,,15,,,,2022-01-21,3,8602865.0,636990.0,1092,17272,5,,,
703,Norte,PA,,15,,,,2022-01-22,3,8602865.0,637758.0,768,17280,8,,,
704,Norte,PA,,15,,,,2022-01-23,4,8602865.0,637971.0,213,17283,3,,,
705,Norte,PA,,15,,,,2022-01-24,4,8602865.0,638330.0,359,17287,4,,,
706,Norte,PA,,15,,,,2022-01-25,4,8602865.0,639755.0,1425,17296,9,,,
707,Norte,PA,,15,,,,2022-01-26,4,8602865.0,641080.0,1325,17302,6,,,
708,Norte,PA,,15,,,,2022-01-27,4,8602865.0,642826.0,1746,17311,9,,,
709,Norte,PA,,15,,,,2022-01-28,4,8602865.0,644948.0,2122,17319,8,,,
710,Norte,PA,,15,,,,2022-01-29,4,8602865.0,647079.0,2131,17335,16,,,
711,Norte,PA,,15,,,,2022-01-30,5,8602865.0,647628.0,549,17340,5,,,
712,Norte,PA,,15,,,,2022-01-31,5,8602865.0,648139.0,511,17343,3,,,
713,Norte,PA,,15,,,,2022-02-01,5,8602865.0,650512.0,2373,17355,12,,,
714,Norte,PA,,15,,,,2022-02-02,5,8602865.0,653234.0,2722,17363,8,,,
715,Norte,PA,,15,,,,2022-02-03,5,8602865.0,656272.0,3038,17382,19,,,
716,Norte,PA,,15,,,,2022-02-04,5,8602865.0,658777.0,2505,17400,18,,,
717,Norte,PA,,15,,,,2022-02-05,5,8602865.0,661600.0,2823,17414,14,,,
718,Norte,PA,,15,,,,2022-02-06,6,8602865.0,663430.0,1830,17425,11,,,
719,Norte,PA,,15,,,,2022-02-07,6,8602865.0,664513.0,1083,17441,16,,,
720,Norte,PA,,15,,,,2022-02-08,6,8602865.0,667874.0,3361,17458,17,,,
721,Norte,PA,,15,,,,2022-02-09,6,8602865.0,671716.0,3842,17476,18,,,
722,Norte,PA,,15,,,,2022-02-10,6,8602865.0,675003.0,3287,17494,18,,,
723,Norte,PA,,15,,,,2022-02-11,6,8602865.0,678438.0,3435,17513,19,,,
724,Norte,PA,,15,,,,2022-02-12,6,8602865.0,681543.0,3105,17534,21,,,
725,Norte,PA,,15,,,,2022-02-13,7,8602865.0,681857.0,314,17540,6,,,
726,Norte,PA,,15,,,,2022-02-14,7,8602865.0,683444.0,1587,17544,4,,,
727,Norte,PA,,15,,,,2022-02-15,7,8602865.0,687343.0,3899,17566,22,,,
728,Norte,PA,,15,,,,2022-02-16,7,8602865.0,691047.0,3704,17586,20,,,
729,Norte,PA,,15,,,,2022-02-17,7,8602865.0,694561.0,3514,17611,25,,,
730,Norte,PA,,15,,,,2022-02-18,7,8602865.0,697370.0,2809,17638,27,,,
731,Norte,PA,,15,,,,2022-02-19,7,8602865.0,700232.0,2862,17658,20,,,
732,Norte,PA,,15,,,,2022-02-20,8,8602865.0,702058.0,1826,17681,23,,,
733,Norte,PA,,15,,,,2022-02-21,8,8602865.0,703825.0,1767,17689,8,,,
734,Norte,PA,,15,,,,2022-02-22,8,8602865.0,707013.0,3188,17699,10,,,
735,Norte,PA,,15,,,,2022-02-23,8,8602865.0,709489.0,2476,17716,17,,,
736,Norte,PA,,15,,,,2022-02-24,8,8602865.0,712145.0,2656,17737,21,,,
737,Norte,PA,,15,,,,2022-02-25,8,8602865.0,714459.0,2314,17760,23,,,
738,Norte,PA,,15,,,,2022-02-26,8,8602865.0,716501.0,2042,17782,22,,,
739,Norte,PA,,15,,,,2022-02-27,9,8602865.0,717927.0,1426,17793,11,,,
740,Norte,PA,,15,,,,2022-02-28,9,8602865.0,719326.0,1399,17799,6,,,
741,Norte,PA,,15,,,,2022-03-01,9,8602865.0,720198.0,872,17821,22,,,
742,Norte,PA,,15,,,,2022-03-02,9,8602865.0,720446.0,248,17833,12,,,
743,Norte,PA,,15,,,,2022-03-03,9,8602865.0,721190.0,744,17854,21,,,
744,Norte,PA,,15,,,,2022-03-04,9,8602865.0,722841.0,1651,17868,14,,,
745,Norte,PA,,15,,,,2022-03-05,9,8602865.0,724221.0,1380,17891,23,,,
746,Norte,PA,,15,,,,2022-03-06,10,8602865.0,725727.0,1506,17898,7,,,
747,Norte,PA,,15,,,,2022-03-07,10,8602865.0,726632.0,905,17904,6,,,
748,Norte,PA,,15,,,,2022-03-08,10,8602865.0,728168.0,1536,17919,15,,,
749,Norte,PA,,15,,,,2022-03-09,10,8602865.0,729850.0,1682,17926,7,,,
750,Norte,PA,,15,,,,2022-03-10,10,8602865.0,731689.0,1839,17946,20,,,
751,Norte,PA,,15,,,,2022-03-11,10,8602865.0,733128.0,1439,17961,15,,,
752,Norte,PA,,15,,,,2022-03-12,10,8602865.0,734441.0,1313,17969,8,,,
753,Norte,PA,,15,,,,2022-03-13,11,8602865.0,735351.0,910,17974,5,,,
754,Norte,PA,,15,,,,2022-03-14,11,8602865.0,736186.0,835,17978,4,,,
755,Norte,PA,,15,,,,2022-03-15,11,8602865.0,737457.0,1271,17989,11,,,
756,Norte,PA,,15,,,,2022-03-16,11,8602865.0,738836.0,1379,17999,10,,,
